time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
1720044881040087198,86,5386720000000,map,-5.2077074674,-1.80803602862,0.0,0.0,0.0,0.746826775227,0.665018622148,0.0219154649375,0.00432490505652,0.0,0.0,0.0,0.0,0.00432490505652,0.338646257861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138764389821
1720044881348205923,87,5387020000000,map,-5.20434708302,-1.57381875239,0.0,0.0,0.0,0.682996186387,0.73042193928,0.0219527809322,0.0139912064978,0.0,0.0,0.0,0.0,0.0139912064978,0.323222576988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135235422566
1720044881588046085,88,5387300000000,map,-5.1800377115,-1.35025001827,0.0,0.0,0.0,0.683599948051,0.729856911336,0.0255079279268,0.0202372659096,0.0,0.0,0.0,0.0,0.0202372659096,0.314013850193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0132392245731
1720044882050214063,89,5387760000000,map,-5.18016035552,-1.13061718517,0.0,0.0,0.0,0.731553163977,0.681784400141,0.0307997810877,0.0270795065379,0.0,0.0,0.0,0.0,0.0270795065379,0.276823456047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125980884631
1720044882320276974,90,5388020000000,map,-5.21981028359,-0.943742887028,0.0,0.0,0.0,0.728594920478,0.684944845848,0.032353112878,0.0281661345585,0.0,0.0,0.0,0.0,0.0281661345585,0.254551156294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010935213478
1720044882748119380,91,5388440000000,map,-5.22620843448,-0.720670271256,0.0,0.0,0.0,0.71601872324,0.698081075499,0.0337124960044,0.029669368212,0.0,0.0,0.0,0.0,0.029669368212,0.240267390061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00968832948221
1720044883030759221,92,5388740000000,map,-5.23202753779,-0.506028168392,0.0,0.0,0.0,0.701479014025,0.712690109993,0.0314073230642,0.0295005290151,0.0,0.0,0.0,0.0,0.0295005290151,0.215321593056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00821363172522
1720044883211878720,93,5388920000000,map,-5.21967606035,-0.337390217572,0.0,0.0,0.0,0.627234870092,0.778830159753,0.0296138500889,0.0287657688069,0.0,0.0,0.0,0.0,0.0287657688069,0.204404309282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00757747097068
1720044883347888376,94,5389060000000,map,-5.18574493983,-0.251134224825,0.0,0.0,0.0,0.546795505832,0.837266191125,0.0273191482109,0.0194445759791,0.0,0.0,0.0,0.0,0.0194445759791,0.176811607387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00646023183644
1720044883719995970,95,5389420000000,map,-5.04834912016,-0.00251180466414,0.0,0.0,0.0,0.511797040681,0.85910638989,0.0261308579584,0.0176790532216,0.0,0.0,0.0,0.0,0.0176790532216,0.159979847353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00664181305409
1720044883950421652,96,5389660000000,map,-4.95296486231,0.14361453369,0.0,0.0,0.0,0.417062190901,0.908877950509,0.0275164788855,0.0112641069078,0.0,0.0,0.0,0.0,0.0112641069078,0.123610085578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00581909501633
1720044885450485224,97,5391160000000,map,-4.72167119231,0.388316130641,0.0,0.0,0.0,0.392728701376,0.919654373727,0.0358602789991,0.0172984035748,0.0,0.0,0.0,0.0,0.0172984035748,0.126609425085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00749493887462
1720044885836097533,98,5391520000000,map,-4.47853367179,0.63187687078,0.0,0.0,0.0,0.389201060588,0.921152829034,0.0357362629889,0.00972225589499,0.0,0.0,0.0,0.0,0.00972225589499,0.111286909689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00798269148434
1720044886167105870,99,5391860000000,map,-4.25190460808,0.830761199618,0.0,0.0,0.0,0.394060018346,0.919084708795,0.0389284834013,0.00252358460337,0.0,0.0,0.0,0.0,0.00252358460337,0.0987590575008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00841140765039
1720044886515882600,100,5392220000000,map,-4.02873798909,1.08473171442,0.0,0.0,0.0,0.418526760682,0.908204465191,0.0450437465979,0.000609177394907,0.0,0.0,0.0,0.0,0.000609177394907,0.09555314707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00905616453246
1720044886879868611,101,5392580000000,map,-3.82012148459,1.34422439084,0.0,0.0,0.0,0.462147787616,0.886802921963,0.0454187801703,0.00108044089051,0.0,0.0,0.0,0.0,0.00108044089051,0.0831822324016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00840795326001
1720044887236152147,102,5392920000000,map,-3.65062170255,1.60566193206,0.0,0.0,0.0,0.51348554443,0.858098243595,0.0590071643308,0.00780595197054,0.0,0.0,0.0,0.0,0.00780595197054,0.0692511433646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00872858080555
1720044887876135071,103,5393580000000,map,-3.52235628808,1.88863516702,0.0,0.0,0.0,0.603599691214,0.797287534561,0.0746666142604,0.0105901379368,0.0,0.0,0.0,0.0,0.0105901379368,0.076908386178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010144260144
1720044888052214804,104,5393740000000,map,-3.51618672837,2.01565060921,0.0,0.0,0.0,0.692062163541,0.721837905485,0.0677598720188,0.0123674471525,0.0,0.0,0.0,0.0,0.0123674471525,0.0558086128673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00998133715637
1720044888170423498,105,5393880000000,map,-3.53674666838,2.11477850618,0.0,0.0,0.0,0.76763653129,0.640885446729,0.0708731466569,0.0195495983886,0.0,0.0,0.0,0.0,0.0195495983886,0.05588574374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010057008492
1720044888310905197,106,5394020000000,map,-3.56874073407,2.15224664878,0.0,0.0,0.0,0.830345045551,0.557249589798,0.0688269273801,0.0204834432713,0.0,0.0,0.0,0.0,0.0204834432713,0.0557835659591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00993206574972
1720044888648310450,107,5394360000000,map,-3.67985772215,2.37409005634,0.0,0.0,0.0,0.850105734634,0.526612039306,0.0800789074727,0.0276862136336,0.0,0.0,0.0,0.0,0.0276862136336,0.0550134656153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104179697131
1720044888944279532,108,5394640000000,map,-3.77083830447,2.59316335581,0.0,0.0,0.0,0.791543265656,0.611113130766,0.0957515198272,0.0332642718502,0.0,0.0,0.0,0.0,0.0332642718502,0.0587371275101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119541069433
1720044889111218948,109,5394820000000,map,-3.80216476524,2.64219304067,0.0,0.0,0.0,0.728791205726,0.684735991793,0.0903161325807,0.0159511086098,0.0,0.0,0.0,0.0,0.0159511086098,0.0477951741841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115305572372
1720044889329074804,110,5395020000000,map,-3.79706138239,2.82008315319,0.0,0.0,0.0,0.651917412864,0.758289975408,0.135917748486,0.0390007177776,0.0,0.0,0.0,0.0,0.0390007177776,0.0604290392611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155635494151
1720044889464802085,111,5395160000000,map,-3.77090168084,2.95636578547,0.0,0.0,0.0,0.566049423305,0.824371306134,0.151898439292,0.0460155388571,0.0,0.0,0.0,0.0,0.0460155388571,0.0598668988335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157887016697
1720044889600577635,112,5395280000000,map,-3.67993533184,3.05997044609,0.0,0.0,0.0,0.469568238129,0.882896182878,0.177681233797,0.0619856681421,0.0,0.0,0.0,0.0,0.0619856681421,0.0684122113315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0160976134277
1720044889697472572,113,5395400000000,map,-3.5307352706,3.16757580554,0.0,0.0,0.0,0.35087259317,0.936423207403,0.240798710241,0.0897589628007,0.0,0.0,0.0,0.0,0.0897589628007,0.0878860363673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200538098851
1720044889837390277,114,5395520000000,map,-3.4271260977,3.21442505739,0.0,0.0,0.0,0.234282836227,0.97216847956,0.253676799609,0.0999814205401,0.0,0.0,0.0,0.0,0.0999814205401,0.0925334851364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0198675262905
1720044889930316128,115,5395640000000,map,-3.32528204273,3.26171851362,0.0,0.0,0.0,0.126478807519,0.99196930963,0.282377912167,0.115430541686,0.0,0.0,0.0,0.0,0.115430541686,0.0973909452309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0204436736484
1720044890050005140,116,5395760000000,map,-3.22005051105,3.27324664908,0.0,0.0,0.0,0.0135977181801,0.999907546756,0.258365568502,0.0977598770985,0.0,0.0,0.0,0.0,0.0977598770985,0.0820556538818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0188161771393
1720044890176681846,117,5395860000000,map,-3.11617944773,3.27297910655,0.0,0.0,0.0,-0.104353841128,0.994540233395,0.277605258482,0.108423601266,0.0,0.0,0.0,0.0,0.108423601266,0.0806724649158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208792027044
1720044890289924687,118,5396000000000,map,-3.08237749366,3.2481467154,0.0,0.0,0.0,-0.205446997288,0.97866824374,0.261181444997,0.0989465254586,0.0,0.0,0.0,0.0,0.0989465254586,0.0689337371407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0201783616958
1720044891239665011,119,5396940000000,map,-2.94792526685,3.18780636077,0.0,0.0,0.0,-0.0951530287863,0.995462656815,0.231464421538,0.0804845319296,0.0,0.0,0.0,0.0,0.0804845319296,0.0605036205426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175751152179
1720044891599534274,120,5397280000000,map,-2.84861721265,3.18989835574,0.0,0.0,0.0,0.00309552242539,0.999995208859,0.246658479857,0.0767613143173,0.0,0.0,0.0,0.0,0.0767613143173,0.0516515118041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0197190974925
1720044892150827228,121,5397860000000,map,-2.63507069778,3.17969515279,0.0,0.0,0.0,-0.0513679530297,0.99867979523,0.224697272827,0.054111232138,0.0,0.0,0.0,0.0,0.054111232138,0.0420899490907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0184110130959
1720044892444113899,122,5398140000000,map,-2.39239443443,3.15213282566,0.0,0.0,0.0,-0.054042010982,0.998538662771,0.206494184897,0.0360111767891,0.0,0.0,0.0,0.0,0.0360111767891,0.0350895150177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172788527727
1720044892710655054,123,5398420000000,map,-2.14166319543,3.12618608228,0.0,0.0,0.0,-0.0520864461366,0.99864257977,0.197992000199,0.0230540315626,0.0,0.0,0.0,0.0,0.0230540315626,0.0315317602051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0179077765513
1720044892990067335,124,5398700000000,map,-1.91166548061,3.09713378397,0.0,0.0,0.0,-0.0480576388769,0.998844564157,0.147271030811,0.00640910750269,0.0,0.0,0.0,0.0,0.00640910750269,0.0325583553103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151598272643
1720044893269704662,125,5398980000000,map,-1.64566191309,3.07581149567,0.0,0.0,0.0,-0.0471513742438,0.998887755409,0.131591113418,-0.00195000716456,0.0,0.0,0.0,0.0,-0.00195000716456,0.0364662684225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144727163097
1720044893566700806,126,5399260000000,map,-1.37266492726,3.05888197187,0.0,0.0,0.0,-0.0488347102292,0.998806873763,0.135448341445,-0.0124521559268,0.0,0.0,0.0,0.0,-0.0124521559268,0.03963208614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0148384521718
1720044893827596500,127,5399540000000,map,-1.10499586849,3.03184871706,0.0,0.0,0.0,-0.0485115548796,0.998822621411,0.127207177417,-0.0139510176366,0.0,0.0,0.0,0.0,-0.0139510176366,0.0369609712556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137297859001
1720044894120079040,128,5399820000000,map,-0.837932326144,3.00699115388,0.0,0.0,0.0,-0.0464040296703,0.998922752784,0.114765189446,-0.0230052259815,0.0,0.0,0.0,0.0,-0.0230052259815,0.0474704342889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0141720265937
1720044894390272762,129,5400100000000,map,-0.587378111996,2.97345751987,0.0,0.0,0.0,-0.0454395793451,0.998967088862,0.10404883335,-0.0312954475024,0.0,0.0,0.0,0.0,-0.0312954475024,0.0470736936582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013887180224
1720044894687847949,130,5400380000000,map,-0.348246474133,2.95558143268,0.0,0.0,0.0,-0.0426703218277,0.999089207046,0.0801767281319,-0.028142170054,0.0,0.0,0.0,0.0,-0.028142170054,0.0468562392645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112049057712
1720044895011960591,131,5400660000000,map,-0.114466083618,2.94730615576,0.0,0.0,0.0,-0.0381527448358,0.99927191898,0.0451685308072,-0.0226652345168,0.0,0.0,0.0,0.0,-0.0226652345168,0.0510115731601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00854149771873
1720044895267712671,132,5400940000000,map,0.141811973441,2.92131031196,0.0,0.0,0.0,-0.0365591061792,0.999331492427,0.027753676798,-0.0119566223733,0.0,0.0,0.0,0.0,-0.0119566223733,0.040871298168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00646382689901
1720044895526911662,133,5401220000000,map,0.394188651367,2.89952389025,0.0,0.0,0.0,-0.0370300635514,0.999314152003,0.0196595050711,-0.00826358256545,0.0,0.0,0.0,0.0,-0.00826358256545,0.0423610649617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00566271930238
1720044895789999583,134,5401500000000,map,0.661490764511,2.87335125293,0.0,0.0,0.0,-0.0390583796392,0.999236930352,0.0231337383521,-0.00883630781271,0.0,0.0,0.0,0.0,-0.00883630781271,0.0455080726098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00601583205813
1720044896079908737,135,5401780000000,map,0.915793139582,2.87838798277,0.0,0.0,0.0,0.0595144528595,0.998227443973,0.0206582695945,-0.00731579282054,0.0,0.0,0.0,0.0,-0.00731579282054,0.0435311162492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00556087553227
1720044896260092157,136,5401960000000,map,1.02215478622,2.8887027217,0.0,0.0,0.0,0.164549214757,0.986368874166,0.0191676205729,-0.00630669799631,0.0,0.0,0.0,0.0,-0.00630669799631,0.0379034309253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00516041031187
1720044896488064079,137,5402180000000,map,1.11598689442,2.93383805899,0.0,0.0,0.0,0.262370594981,0.964967186431,0.0260884627557,-0.00948539344366,0.0,0.0,0.0,0.0,-0.00948539344366,0.0501567127146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00608858955003
1720044896677343393,138,5402380000000,map,1.2618953591,3.00955928969,0.0,0.0,0.0,0.355392634026,0.934717109975,0.0242762015474,-0.00958837550987,0.0,0.0,0.0,0.0,-0.00958837550987,0.0531157980597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00646849364288
1720044896980432821,139,5402680000000,map,1.40326992173,3.15791286258,0.0,0.0,0.0,0.454973199415,0.890505130706,0.0262008662661,-0.0123974188096,0.0,0.0,0.0,0.0,-0.0123974188096,0.0525420563654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00687390200701
1720044897516513277,140,5403180000000,map,1.46456096309,3.32529849081,0.0,0.0,0.0,0.545249678247,0.838273695383,0.0306269149807,-0.0154255438131,0.0,0.0,0.0,0.0,-0.0154255438131,0.05018404379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00648617150354
1720044897850722200,141,5403560000000,map,1.46327724043,3.34117211581,0.0,0.0,0.0,0.631595086697,0.775298424131,0.0347325969511,-0.017708140331,0.0,0.0,0.0,0.0,-0.017708140331,0.0521131572534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00665881854313
1720044900508647388,142,5406180000000,map,1.52174409298,3.6105845133,0.0,0.0,0.0,0.645406546404,0.763839243466,0.0402801111794,-0.022504819823,0.0,0.0,0.0,0.0,-0.022504819823,0.0552430489504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00716623653738
1720044900750885768,143,5406460000000,map,1.5480619795,3.89053124094,0.0,0.0,0.0,0.64758108383,0.76199654846,0.0399604143342,-0.0223201851963,0.0,0.0,0.0,0.0,-0.0223201851963,0.0473271558355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00656245288879
1720044901184590972,144,5406860000000,map,1.57032281693,3.9925059899,0.0,0.0,0.0,0.563800709875,0.825910866586,0.0464612426737,-0.0255111717046,0.0,0.0,0.0,0.0,-0.0255111717046,0.045446035491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00710777851257
1720044903960941256,145,5409640000000,map,1.66627858356,4.29538433766,0.0,0.0,0.0,0.60725539285,0.794506694657,0.0566610815343,-0.0318944341015,0.0,0.0,0.0,0.0,-0.0318944341015,0.0458115523565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00698686881308
